code_n,code,company_name,sector,transformation_score,emerging_score,dual_combined_score,bridge_score,transformation_grade,emerging_grade,role_candidate,final_role,ai_keyword_only_flag,low_pbr_only_flag,base_hard_exclusion_flag
2211,2211,"Fujiya Co.,Ltd.",Foods,54.02486113790847,18.880230769230767,36.45254595356962,71.85003726221329,C,C,Bridge / Diversifier,,False,False,False
7244,7244,"ICHIKOH INDUSTRIES,LTD.",Electric Appliances,64.52489804042777,13.979346153846151,39.25212209713696,77.62505755859891,C,D,Bridge / Diversifier,,True,False,False
4410,4410,"HARIMA CHEMICALS GROUP,INC.",Chemicals,63.291608851132054,14.71661538461538,39.00411211787372,76.94674850448627,C,D,Bridge / Diversifier,,True,False,False
4063,4063,"Shin-Etsu Chemical Co.,Ltd.",Chemicals,44.60456022557251,20.102923076923076,32.353741651247795,60.53250812406489,C,D,Bridge / Diversifier,,True,False,False
9065,9065,SANKYU INC.,Land Transportation,52.17152062278187,14.602365384615384,33.386943003698626,64.69433634253004,C,C,Bridge / Diversifier,,False,False,False
4396,4396,System Support Holdings Inc.,Information & Communication,59.47366875739859,19.401634615384616,39.4376516863916,76.89233599838741,C,D,Bridge / Diversifier,,True,False,False
8935,8935,"FJ NEXT HOLDINGS CO.,LTD.",Real Estate,14.582802148788112,10.62101923076923,12.60191068977867,41.97508663637892,C,C,Bridge / Diversifier,,False,False,False
1808,1808,HASEKO Corporation,Construction,43.260365927269966,10.001230769230766,26.63079834825037,67.97501944181667,C,D,Bridge / Diversifier,,True,False,False
5888,5888,"DAIWA CYCLE CO.,LTD.",Retail Trade,59.12199592307683,18.99680769230769,39.05940180769226,76.69891593951044,C,C,Bridge / Diversifier,,False,False,False
3284,3284,"Hoosiers Holdings Co.,Ltd.",Real Estate,16.482363546746924,10.973865384615385,13.728114465681156,45.065299950710816,C,C,Bridge / Diversifier,,False,False,False
4093,4093,"Toho Acetylene Co.,Ltd.",Chemicals,62.445420591301726,16.503057692307685,39.4742391418047,76.4813449615796,C,D,Bridge / Diversifier,,True,False,False
6822,6822,"Oi Electric Co.,Ltd.",Electric Appliances,78.9442773480408,13.520653846153843,46.23246559709733,85.55571617778608,A,D,Transformation Core,,True,False,False
7875,7875,"TAKEDA iP HOLDINGS CO.,LTD.",Other Products,67.03602099528595,0.0,33.518010497642976,72.86981154740728,D,D,Rejected,,False,False,True
9932,9932,"SUGIMOTO & CO.,LTD.",Wholesale Trade,58.685297318014705,11.67101923076923,35.17815827439197,76.45873170672627,C,C,Bridge / Diversifier,,False,False,False
3132,3132,"MACNICA HOLDINGS,INC.",Wholesale Trade,40.48894544812393,14.735673076923076,27.612309262523503,58.26891999646817,C,C,Bridge / Diversifier,,False,False,False
4167,4167,Kokopelli Inc.,Information & Communication,69.23961201880081,18.268153846153844,43.753882932477325,82.26360479215863,B,D,Transformation Core,,True,False,False
1417,1417,MIRAIT ONE Corporation,Construction,52.34251873888362,10.905173076923074,31.623845907903345,64.788385306386,C,D,Bridge / Diversifier,,True,False,False
1802,1802,OBAYASHI CORPORATION,Construction,53.77085647101616,10.023,31.89692823550808,65.57397105905889,C,D,Bridge / Diversifier,,True,False,False
7914,7914,"Kyodo Printing Co.,Ltd.",Other Products,64.14545967416778,13.859096153846153,39.00227791400697,71.28000282079229,C,C,Bridge / Diversifier,,False,False,False
8041,8041,OUG Holdings Inc.,Wholesale Trade,61.481596996932325,0.0,30.74079849846616,77.99669653013096,D,D,Rejected,,False,False,True
5714,5714,"DOWA HOLDINGS CO.,LTD.",Nonferrous Metals,46.37926080037334,9.891980769230766,28.13562078480205,69.69041162202352,C,D,Bridge / Diversifier,,True,False,False
7433,7433,"Hakuto Co.,Ltd.",Wholesale Trade,56.044297824990366,12.218692307692306,34.13149506634134,66.82436380374472,C,C,Bridge / Diversifier,,False,False,False
4186,4186,"TOKYO OHKA KOGYO CO.,LTD.",Chemicals,50.73251593199601,18.86284615384615,34.797681042921084,63.90288376259782,C,D,Bridge / Diversifier,,True,False,False
4977,4977,Nitta Gelatin Inc.,Chemicals,73.47543984820776,14.55053846153846,44.01298915487311,82.5478555528779,B,D,Transformation Core,,True,False,False
6866,6866,HIOKI E.E.CORPORATION,Electric Appliances,49.9197746274613,19.69784615384615,34.808810390653726,63.45587604510372,C,D,Bridge / Diversifier,,True,False,False
8200,8200,"RINGER HUT CO.,LTD.",Retail Trade,65.43417276196399,19.474923076923076,42.454547919443534,80.17061320089837,B,C,Transformation Core,,False,False,False
9075,9075,"FUKUYAMA TRANSPORTING CO.,LTD.",Land Transportation,48.35141532717097,13.355653846153848,30.85353458666241,60.547823884489496,C,C,Bridge / Diversifier,,False,False,False
6368,6368,ORGANO CORPORATION,Machinery,66.87587945172649,74.27309615384615,70.57448780278632,85.03202106643357,B,B,Dual Moat,Emerging Core,False,False,False
6482,6482,Yushin Company,Machinery,29.799424999412672,16.76057692307692,23.280000961244795,60.57150193149515,C,D,Bridge / Diversifier,,True,False,False
2612,2612,KADOYA SESAME MILLS INCORPORATED,Foods,46.833416029069,0.0,23.4167080145345,69.94019699780614,D,D,Rejected,,False,False,True
7508,7508,G-7 HOLDINGS Inc.,Retail Trade,58.88243654023767,18.563211538461537,38.7228240393496,76.56715827894891,C,C,Bridge / Diversifier,,False,False,False
7504,7504,KOHSOKU CORPORATION,Wholesale Trade,36.615317129386035,14.90378846153846,25.75955279546225,56.13842442116233,C,C,Bridge / Diversifier,,False,False,False
3023,3023,Rasa Corporation,Wholesale Trade,57.24625542943029,11.459576923076924,34.35291617625361,73.6218041225503,C,C,Bridge / Diversifier,,False,False,False
4229,4229,"Gun Ei Chemical Industry Co.,Ltd.",Chemicals,57.616881267454346,10.192288461538464,33.90458486449641,73.82564833346353,C,D,Bridge / Diversifier,,True,False,False
3712,3712,"Information Planning CO.,LTD.",Information & Communication,50.74113439049062,0.0,25.37056719524531,63.90762391476985,D,D,Rejected,,True,True,True
6652,6652,IDEC CORPORATION,Electric Appliances,48.410525836929224,19.72034615384615,34.06543599538769,62.62578921031108,C,D,Bridge / Diversifier,,True,False,False
6125,6125,"OKAMOTO MACHINE TOOL WORKS,LTD.",Machinery,13.715664796281304,16.38603846153846,15.050851628909882,42.96686660839161,C,D,Bridge / Diversifier,,True,False,False
5940,5940,"FUJISASH CO.,LTD.",Metal Products,41.354406950902174,13.651576923076922,27.50299193698955,58.744923822996206,C,C,Bridge / Diversifier,,False,False,False
2204,2204,"NAKAMURAYA CO.,LTD.",Foods,75.03105691956995,16.404038461538462,45.717547690554206,85.44889948758166,B,C,Transformation Core,,False,False,False
5384,5384,FUJIMI INCORPORATED,Glass and Ceramics Products,48.126366097356566,17.773269230769227,32.9498176640629,62.46950135354612,C,C,Bridge / Diversifier,,False,False,False
1887,1887,JDC CORPORATION,Construction,41.68288578544688,5.2285,23.45569289272344,52.789223545632154,C,D,Bridge / Diversifier,,True,False,False
6240,6240,YAMASHIN-FILTER CORP.,Machinery,62.6965022591032,17.897211538461534,40.296856898782366,70.48307624250677,C,D,Bridge / Diversifier,,True,False,False
4433,4433,"HITO-Communications Holdings,Inc.",Services,64.43101919179344,20.62378846153846,42.527403826665946,79.61887873730458,C,D,Bridge / Diversifier,,True,False,False
3193,3193,"Eternal Hospitality Group Co.,Ltd.",Retail Trade,60.6545499080658,20.858634615384616,40.75659226172521,69.3600024494362,C,C,Bridge / Diversifier,,False,False,False
4026,4026,"Konoshima Chemical Co.,Ltd.",Glass and Ceramics Products,57.62365912148511,12.75623076923077,35.189944945357944,65.64755797136227,C,C,Bridge / Diversifier,,False,False,False
3836,3836,AVANT GROUP CORPORATION,Information & Communication,67.9849899000279,21.24523076923077,44.615110334629335,81.57356262683354,B,D,Transformation Core,,True,False,False
6118,6118,"AIDA ENGINEERING,LTD.",Machinery,60.6835717505311,12.997846153846153,36.84070895218863,67.33050991733757,C,D,Bridge / Diversifier,,True,False,False
7102,7102,"NIPPON SHARYO,LTD.",Transportation Equipment,41.59172573054807,11.627076923076922,26.609401326812495,56.8299946063469,C,C,Bridge / Diversifier,,False,False,False
9869,9869,"KATO SANGYO CO.,LTD.",Wholesale Trade,45.733944254277915,13.11496153846154,29.42445289636973,61.15366933985286,C,C,Bridge / Diversifier,,False,False,False
4971,4971,MEC COMPANY LTD.,Chemicals,45.804113441774795,17.81888461538461,31.811499028579703,69.37408057479432,C,D,Bridge / Diversifier,,True,False,False
8159,8159,"TACHIBANA ELETECH CO.,LTD.",Wholesale Trade,64.82262049856351,11.537211538461538,38.17991601851252,77.78880491057356,C,C,Bridge / Diversifier,,False,False,False
4664,4664,JAPAN RELIANCE SERVICE CORPORATION,Services,36.86795561695159,18.29199999999999,27.579977808475793,54.23192104386884,C,D,Bridge / Diversifier,,True,False,False
9993,9993,"YAMAZAWA CO.,LTD.",Retail Trade,73.16736137206004,0.0,36.58368068603002,76.24204875463303,D,D,Rejected,,False,False,True
6229,6229,OKUMURA ENGINEERING corp.,Machinery,62.51405376244581,14.935865384615385,38.7249595735306,78.56454775116339,C,D,Bridge / Diversifier,,True,False,False
5706,5706,"Mitsui Kinzoku Company,Limited",Nonferrous Metals,66.02268986252776,13.47121153846154,39.74695070049465,72.31247942439028,B,D,Transformation Core,,True,False,False
5906,5906,"MK SEIKO CO.,LTD.",Metal Products,60.83889559653056,17.210115384615385,39.02450549057297,77.64321075990999,C,C,Bridge / Diversifier,,False,False,False
3877,3877,"Chuetsu Pulp & Paper Co.,Ltd.",Pulp and Paper,69.209041414791,10.578499999999998,39.893770707395504,82.24679095995324,B,C,Transformation Core,,False,False,False
2157,2157,"KOSHIDAKA HOLDINGS Co.,LTD.",Services,60.75155627181293,20.454749999999997,40.60315313590647,69.41335594949712,C,D,Bridge / Diversifier,,True,False,False
2326,2326,Digital Arts Inc.,Information & Communication,46.3843850123269,86.63361538461538,66.50900019847114,83.64848846153848,C,A,Emerging Core,,False,False,False
1762,1762,"TAKAMATSU CONSTRUCTION GROUP CO.,LTD.",Construction,40.52090896310171,9.941,25.230954481550853,58.286499929705954,C,D,Bridge / Diversifier,,True,False,False
9757,9757,Funai Soken Holdings Incorporated,Services,54.96554737167121,24.50830769230769,39.73692753198945,66.23105105441917,C,D,Bridge / Diversifier,,True,False,False
6407,6407,CKD Corporation,Machinery,58.20243268972136,18.05759615384615,38.13001442178376,76.19315616116492,C,D,Bridge / Diversifier,,True,False,False
9837,9837,"MORITO CO.,LTD.",Wholesale Trade,51.087699673896466,17.30028846153846,34.19399406771746,62.05278027518852,C,C,Bridge / Diversifier,,False,False,False
4393,4393,"Bank of Innovation,Inc.",Information & Communication,62.30037177563317,18.944423076923073,40.62239742627812,78.44702265841642,C,D,Bridge / Diversifier,,True,False,False
6962,6962,DAISHINKU CORP.,Electric Appliances,43.03490415568831,14.374057692307694,28.704480923998,57.62374274017404,C,D,Bridge / Diversifier,,True,False,False
2884,2884,Yoshimura Food Holdings K.K.,Foods,18.330830541943257,11.705384615384617,15.018107578663937,44.036502252614255,C,C,Bridge / Diversifier,,False,False,False
2209,2209,"IMURAYA GROUP CO.,LTD.",Foods,75.13483057387361,17.68101923076923,46.407924902321426,85.50597499744867,B,C,Transformation Core,,False,False,False
7974,7974,"Nintendo Co.,Ltd.",Other Products,25.46720494397418,20.51746153846154,22.99233324121786,50.00696271918581,C,C,Bridge / Diversifier,,False,False,False
6073,6073,ASANTE INCORPORATED,Services,60.99984390738372,25.9131923076923,43.45651810753801,77.73173233087923,C,D,Bridge / Diversifier,,True,False,False
4661,4661,"ORIENTAL LAND CO.,LTD.",Services,59.793589955271,24.89834615384615,42.345968054558575,68.88647447539907,C,D,Bridge / Diversifier,,True,False,False
6137,6137,"KOIKE SANSO KOGYO CO.,LTD.",Machinery,64.74463515431884,16.041076923076922,40.392856038697886,77.745912971239,C,D,Bridge / Diversifier,,True,False,False
1835,1835,"TOTETSU KOGYO CO.,LTD.",Construction,37.5588180609066,7.849769230769233,22.70429364583792,56.65734993349864,C,D,Bridge / Diversifier,,True,False,False
9441,9441,"Bell-Park Co.,Ltd.",Information & Communication,66.77459561856892,19.486288461538457,43.130442040053694,80.9078457720311,B,D,Transformation Core,,True,False,False
7460,7460,"YAGI & CO.,LTD.",Wholesale Trade,67.79620106145546,15.073557692307691,41.434879376881575,79.42427422016414,B,C,Transformation Core,,False,False,False
7630,7630,"ICHIBANYA CO.,LTD.",Retail Trade,58.44973040805821,20.167634615384618,39.308682511721415,76.3291699062502,C,C,Bridge / Diversifier,,False,False,False
7932,7932,"Nippi,Incorporated",Other Products,63.31589376875375,12.210942307692306,37.76341803822303,68.77828702736002,C,C,Bridge / Diversifier,,False,False,False
9900,9900,Sagami Holdings Corporation,Retail Trade,64.8247539018499,19.45996153846154,42.14235772015572,79.83543282783563,C,C,Bridge / Diversifier,,False,False,False
7033,7033,"Management Solutions Co.,Ltd.",Services,56.41694836478363,26.260653846153836,41.33880110546873,67.02932160063101,C,D,Bridge / Diversifier,,True,False,False
2908,2908,"FUJICCO CO.,LTD.",Foods,61.20661249244367,14.223403846153849,37.715008169298756,77.8454550526622,C,C,Bridge / Diversifier,,False,False,False
3036,3036,ALCONIX CORPORATION,Wholesale Trade,50.47532256343902,12.316057692307693,31.39569012787336,63.76142740989147,C,C,Bridge / Diversifier,,False,False,False
1820,1820,"Nishimatsu Construction Co.,Ltd.",Construction,46.48519110477262,7.854326923076922,27.169759013924768,61.566855107624946,C,D,Bridge / Diversifier,,True,False,False
7713,7713,"SIGMA KOKI CO.,LTD.",Precision Instruments,42.54307825059952,14.06653846153846,28.30480835606899,57.3532384923752,C,C,Bridge / Diversifier,,False,False,False
6496,6496,"NAKAKITA SEISAKUSHO CO.,LTD.",Machinery,15.522556018450295,9.535076923076922,12.528816470763608,42.49195126469312,C,D,Bridge / Diversifier,,True,False,False
4619,4619,"Nihon Tokushu Toryo Co.,Ltd.",Chemicals,47.58635440802582,12.847730769230768,30.217042588628296,52.763404015323296,C,D,Bridge / Diversifier,,True,False,False
4812,4812,DENTSU SOKEN INC.,Information & Communication,43.020190034611986,21.630884615384616,32.3255373249983,59.6611045190366,C,D,Bridge / Diversifier,,True,False,False
2286,2286,"Hayashikane Sangyo Co.,Ltd.",Foods,64.95539462032261,9.69301923076923,37.32420692554592,79.90728522299563,C,C,Bridge / Diversifier,,False,False,False
3692,3692,"FFRI Security,Inc.",Information & Communication,46.47208306382135,71.20813461538462,58.84010883960299,75.16447403846155,C,B,Emerging Core,,False,False,False
6994,6994,SHIZUKI ELECTRIC COMPANY INC.,Electric Appliances,53.72499610781537,14.015307692307694,33.87015190006153,63.50329331384391,C,D,Bridge / Diversifier,,True,False,False
6027,6027,"Bengo4.com,Inc.",Services,56.30292009225454,25.44978846153846,40.8763542768965,75.14842423255817,C,D,Bridge / Diversifier,,True,False,False
3091,3091,"BRONCO BILLY Co.,LTD.",Retail Trade,66.23909105593346,19.69130769230769,42.96519937412057,80.61331826258159,B,C,Transformation Core,,False,False,False
1941,1941,CHUDENKO CORPORATION,Construction,65.06720636524736,9.789365384615383,37.42828587493137,71.78696350088606,B,D,Transformation Core,,True,False,False
6247,6247,"HISAKA WORKS,LTD.",Machinery,52.39416989208646,12.38203846153846,32.38810417681246,59.49861162246574,C,D,Bridge / Diversifier,,True,False,False
6627,6627,"Tera Probe,Inc.",Electric Appliances,50.302723291835775,13.17153846153846,31.73713087668712,61.621043265055135,C,D,Bridge / Diversifier,,True,False,False
8237,8237,"MATSUYA CO.,LTD.",Retail Trade,45.8916193495061,17.797576923076925,31.844598136291513,59.194936096773816,C,C,Bridge / Diversifier,,False,False,False
2674,2674,"HARD OFF CORPORATION Co.,Ltd.",Retail Trade,51.47119539603229,20.106653846153847,35.788924621093074,72.49097564963594,C,C,Bridge / Diversifier,,False,False,False
4975,4975,JCU CORPORATION,Chemicals,56.14909829639247,18.31882692307692,37.23396260973469,66.88200406301587,C,D,Bridge / Diversifier,,True,False,False
6998,6998,"Nippon Tungsten Co.,Ltd.",Electric Appliances,45.919188412573895,11.575980769230767,28.74758459090233,51.846462717824735,C,D,Bridge / Diversifier,,True,False,False
4732,4732,"USS Co.,Ltd.",Services,63.364639934426386,23.167307692307688,43.26597381336704,79.0323701457527,C,D,Bridge / Diversifier,,True,False,False
6466,6466,"TVE Co.,Ltd.",Machinery,27.407196102069207,11.329826923076922,19.368511512573065,49.028503310683526,C,D,Bridge / Diversifier,,True,False,False
6149,6149,"Odawara Engineering Co.,Ltd.",Machinery,52.73853966354804,14.501942307692303,33.62024098562017,71.14256045131506,C,D,Bridge / Diversifier,,True,False,False
7970,7970,"Shin-Etsu Polymer Co.,Ltd.",Chemicals,55.03437983085877,18.386961538461534,36.71067068466015,64.22345436151778,C,D,Bridge / Diversifier,,True,False,False
6617,6617,"TAKAOKA TOKO CO.,LTD.",Electric Appliances,51.50778881569224,16.176192307692304,33.84199056169227,64.32928384863075,C,D,Bridge / Diversifier,,True,False,False
9303,9303,"The Sumitomo Warehouse Co.,Ltd.",Warehousing and Harbor Transportation Service,45.64060313115178,11.7945,28.71755156557589,54.96596808576985,C,C,Bridge / Diversifier,,False,False,False
2317,2317,Systena Corporation,Information & Communication,50.89164922897007,20.294038461538463,35.592843845254265,63.99040707593355,C,D,Bridge / Diversifier,,True,False,False
4956,4956,"KONISHI CO.,LTD.",Chemicals,50.676291213852,13.962923076923076,32.319607145387536,61.82650562216406,C,D,Bridge / Diversifier,,True,False,False
