code_n,code,company_name,sector,phase2_rank,phase2_confidence_score,transformation_score,emerging_score,transformation_quant_evidence_level,emerging_disclosure_level,final_evidence_level,transformation_grade,emerging_grade,role_candidate,final_role,ai_infrastructure_category,close,avg_trading_value_60d
4928,4928,"Noevir Holdings Co.,Ltd.",Chemicals,749,1.08,55.205980085110106,21.411538461538463,3,1,3,C,D,Bridge / Diversifier,,,4345.0,329607316.6666667
9759,9759,"NSD CO.,LTD.",Information & Communication,750,0.8800000000000001,51.526730358934216,19.125442307692303,2,1,2,C,D,Bridge / Diversifier,,,2605.5,795412755.8333334
5957,5957,"NITTOSEIKO CO.,LTD.",Metal Products,751,1.08,63.13656314114025,14.859596153846152,3,0,3,C,C,Bridge / Diversifier,,,753.0,94599650.0
7976,7976,"MITSUBISHI PENCIL COMPANY,LIMITED",Other Products,752,0.8800000000000001,38.69631996706885,19.112865384615382,1,0,1,C,C,Bridge / Diversifier,,,2550.0,226094138.33333337
6226,6226,"Moriya Transportation Engineering and Manufacturing Co.,Ltd.",Machinery,753,0.8800000000000001,42.94040032956574,15.806634615384615,3,1,3,C,D,Bridge / Diversifier,,,2077.0,618011606.6666666
6622,6622,DAIHEN CORPORATION,Electric Appliances,754,1.08,53.773189786277634,49.13240384615384,1,2,2,C,C,Bridge / Diversifier,,power_grid,15790.0,3054266466.6666665
9514,9514,EF-ON INC.,Electric Power and Gas,755,1.08,65.95112004240806,7.324826923076922,2,0,2,B,C,Transformation Core,,,346.0,114348866.66666669
7716,7716,NAKANISHI INC.,Precision Instruments,756,0.8800000000000001,51.25200479331917,19.65951923076923,2,0,2,C,C,Bridge / Diversifier,,,3055.0,688632315.0
7128,7128,UNISOL Holdings Corporation,Wholesale Trade,757,1.08,65.47483651662583,13.64376923076923,3,0,3,B,C,Transformation Core,,,2038.0,114492756.66666669
7821,7821,"MAEDA KOSEN CO.,LTD.",Other Products,758,0.8800000000000001,68.82253899487482,17.17373076923077,3,0,3,B,C,Transformation Core,,,1793.0,293851375.0
5351,5351,"SHINAGAWA REFRA CO.,LTD.",Glass and Ceramics Products,759,0.8800000000000001,51.83507698960919,15.241384615384613,2,0,2,C,C,Bridge / Diversifier,,,1877.0,161283495.0
2109,2109,"Mitsui DM Sugar Co.,Ltd.",Foods,760,0.8800000000000001,61.07220616556981,13.4385,2,0,2,C,C,Bridge / Diversifier,,,3225.0,178308575.0
6741,6741,"Nippon Signal Company,Limited",Electric Appliances,761,0.8300000000000001,52.26381886172463,15.01886538461538,3,1,3,C,D,Bridge / Diversifier,,,1590.0,286578320.0
4275,4275,"Carlit Co.,Ltd.",Chemicals,762,0.8800000000000001,57.703658139083835,13.268019230769234,3,1,3,C,D,Bridge / Diversifier,,,2282.0,752988370.0
9960,9960,TOTECH CORPORATION,Wholesale Trade,763,0.8800000000000001,67.86307929469285,18.313346153846155,3,0,3,B,C,Transformation Core,,,3605.0,285223000.0
7564,7564,"WORKMAN CO.,LTD.",Retail Trade,764,0.68,39.58548962622548,15.1995,0,0,0,C,C,Bridge / Diversifier,,,7980.0,2199066900.0
3922,3922,PR TIMES Corporation,Information & Communication,765,1.08,66.13603350302228,19.787576923076927,3,1,3,B,D,Transformation Core,,,2277.0,198671063.33333337
6197,6197,Solasto Corporation,Services,766,0.8800000000000001,56.073781112794826,24.099711538461538,3,1,3,C,D,Bridge / Diversifier,,,1108.0,1364233406.6666667
2112,2112,"Ensuiko Sugar Refining Co.,Ltd.",Foods,767,1.08,77.40374945583511,10.050365384615384,3,0,3,B,C,Transformation Core,Bridge / Diversifier,,427.0,57909498.333333336
2980,2980,SRE Holdings Corporation,Real Estate,768,0.8800000000000001,32.08026591328397,15.478096153846153,3,0,3,C,C,Bridge / Diversifier,,,2463.0,1330277315.0
4554,4554,"Fuji Pharma Co.,Ltd.",Pharmaceutical,769,0.8800000000000001,52.61334995965958,17.007211538461537,2,0,2,C,C,Bridge / Diversifier,,,2282.0,320938188.3333333
3844,3844,COMTURE CORPORATION,Information & Communication,770,0.8800000000000001,44.94171514024857,17.201596153846154,2,1,2,C,D,Bridge / Diversifier,,,1341.0,416811996.6666667
4972,4972,"Soken Chemical & Engineering Co.,Ltd.",Chemicals,771,0.8800000000000001,67.65612695713793,17.14265384615384,3,1,3,B,D,Transformation Core,,,3450.0,220640216.66666663
3878,3878,TOMOEGAWA CORPORATION,Chemicals,772,1.08,57.46452966496067,13.450865384615383,1,1,1,C,D,Bridge / Diversifier,,,849.0,59347620.0
6861,6861,KEYENCE CORPORATION,Electric Appliances,773,0.8800000000000001,48.312828374173975,23.349442307692307,2,1,2,C,D,Bridge / Diversifier,,,80220.0,57849066450.0
7476,7476,AS ONE CORPORATION,Wholesale Trade,774,0.8800000000000001,52.34408819363984,15.28076923076923,2,0,2,C,C,Bridge / Diversifier,,,2144.0,541204968.3333334
7944,7944,Roland Corporation,Other Products,775,0.8800000000000001,51.31820287802889,21.050884615384614,1,0,1,C,C,Bridge / Diversifier,,,4555.0,416319516.6666667
9713,9713,"THE ROYAL HOTEL,LIMITED",Services,776,1.08,57.633152552722514,7.553307692307683,2,1,2,D,D,Rejected,,,898.0,13805063.333333334
6266,6266,"TAZMO CO.,LTD.",Machinery,777,0.8800000000000001,65.86581100776601,15.77534615384615,3,1,3,B,D,Transformation Core,,,3830.0,591646710.0
3388,3388,"MEIJI ELECTRIC INDUSTRIES CO.,LTD.",Wholesale Trade,778,1.03,56.06079973192729,10.985903846153844,3,0,3,C,C,Bridge / Diversifier,,,2075.0,108461381.66666669
2702,2702,"McDonald's Holdings Company(Japan),Ltd.",Retail Trade,779,1.08,65.40513317651491,15.092884615384612,3,0,3,B,C,Transformation Core,,,7750.0,3969068333.3333335
6727,6727,"Wacom Co.,Ltd.",Electric Appliances,780,1.08,69.17199001197883,18.91348076923077,3,1,3,B,D,Transformation Core,,,871.0,379380291.6666667
7456,7456,"MATSUDA SANGYO Co.,Ltd.",Wholesale Trade,781,0.8800000000000001,28.275754144333376,12.08001923076923,1,0,1,C,C,Bridge / Diversifier,,,6380.0,1055623416.6666666
2211,2211,"Fujiya Co.,Ltd.",Foods,782,1.03,54.02486113790847,18.880230769230767,3,0,3,C,C,Bridge / Diversifier,,,2290.0,103493280.0
7244,7244,"ICHIKOH INDUSTRIES,LTD.",Electric Appliances,783,1.03,64.52489804042777,13.979346153846151,1,1,1,C,D,Bridge / Diversifier,,,526.0,74790906.66666667
4410,4410,"HARIMA CHEMICALS GROUP,INC.",Chemicals,784,1.03,63.291608851132054,14.71661538461538,2,1,2,C,D,Bridge / Diversifier,,,1060.0,73728451.66666667
4063,4063,"Shin-Etsu Chemical Co.,Ltd.",Chemicals,785,0.8800000000000001,44.60456022557251,20.102923076923076,1,1,1,C,D,Bridge / Diversifier,,,7793.0,61646985801.666664
9065,9065,SANKYU INC.,Land Transportation,786,0.8800000000000001,52.17152062278187,14.602365384615384,3,0,3,C,C,Bridge / Diversifier,,,8904.0,1746423651.6666667
4396,4396,System Support Holdings Inc.,Information & Communication,787,1.08,59.47366875739859,19.401634615384616,2,1,2,C,D,Bridge / Diversifier,,,1054.0,96560793.33333331
8935,8935,"FJ NEXT HOLDINGS CO.,LTD.",Real Estate,788,0.8300000000000001,14.582802148788112,10.62101923076923,2,0,2,C,C,Bridge / Diversifier,,,1787.0,143541633.33333334
1808,1808,HASEKO Corporation,Construction,789,1.08,43.260365927269966,10.001230769230766,2,1,2,C,D,Bridge / Diversifier,,,2660.5,2806570245.8333335
5888,5888,"DAIWA CYCLE CO.,LTD.",Retail Trade,790,1.08,59.12199592307683,18.99680769230769,3,0,3,C,C,Bridge / Diversifier,,,2750.0,44442370.0
3284,3284,"Hoosiers Holdings Co.,Ltd.",Real Estate,791,0.8800000000000001,16.482363546746924,10.973865384615385,1,0,1,C,C,Bridge / Diversifier,,,1149.0,255784588.33333337
4093,4093,"Toho Acetylene Co.,Ltd.",Chemicals,792,1.03,62.445420591301726,16.503057692307685,3,1,3,C,D,Bridge / Diversifier,,,385.0,33972228.333333336
6822,6822,"Oi Electric Co.,Ltd.",Electric Appliances,793,1.03,78.9442773480408,13.520653846153843,3,1,3,A,D,Transformation Core,,,5920.0,61122391.666666664
7875,7875,"TAKEDA iP HOLDINGS CO.,LTD.",Other Products,794,0.8800000000000001,67.03602099528595,0.0,3,0,3,D,D,Rejected,,,721.0,19343711.666666668
9932,9932,"SUGIMOTO & CO.,LTD.",Wholesale Trade,795,1.08,58.685297318014705,11.67101923076923,2,0,2,C,C,Bridge / Diversifier,,,1129.0,52702595.0
3132,3132,"MACNICA HOLDINGS,INC.",Wholesale Trade,796,0.8800000000000001,40.48894544812393,14.735673076923076,1,0,1,C,C,Bridge / Diversifier,,,3225.0,2216093099.1666665
4167,4167,Kokopelli Inc.,Information & Communication,797,1.08,69.23961201880081,18.268153846153844,3,1,3,B,D,Transformation Core,,,286.0,58131901.666666664
1417,1417,MIRAIT ONE Corporation,Construction,798,0.8800000000000001,52.34251873888362,10.905173076923074,2,1,2,C,D,Bridge / Diversifier,,,3882.0,1027705946.6666666
1802,1802,OBAYASHI CORPORATION,Construction,799,0.8800000000000001,53.77085647101616,10.023,3,1,3,C,D,Bridge / Diversifier,,,3167.0,10812431821.666666
7914,7914,"Kyodo Printing Co.,Ltd.",Other Products,800,0.8800000000000001,64.14545967416778,13.859096153846153,3,0,3,C,C,Bridge / Diversifier,,,1540.0,149237776.66666666
8041,8041,OUG Holdings Inc.,Wholesale Trade,801,1.08,61.481596996932325,0.0,3,0,3,D,D,Rejected,,,4255.0,24689816.666666668
5714,5714,"DOWA HOLDINGS CO.,LTD.",Nonferrous Metals,802,1.08,46.37926080037334,9.891980769230766,2,1,2,C,D,Bridge / Diversifier,,,10430.0,5481967496.666667
7433,7433,"Hakuto Co.,Ltd.",Wholesale Trade,803,0.8800000000000001,56.044297824990366,12.218692307692306,2,0,2,C,C,Bridge / Diversifier,,,4525.0,321020441.6666667
4186,4186,"TOKYO OHKA KOGYO CO.,LTD.",Chemicals,804,0.8800000000000001,50.73251593199601,18.86284615384615,3,1,3,C,D,Bridge / Diversifier,,,10680.0,10657716856.666666
4977,4977,Nitta Gelatin Inc.,Chemicals,805,1.03,73.47543984820776,14.55053846153846,3,1,3,B,D,Transformation Core,,,1200.0,60044753.333333336
6866,6866,HIOKI E.E.CORPORATION,Electric Appliances,806,0.8800000000000001,49.9197746274613,19.69784615384615,2,1,2,C,D,Bridge / Diversifier,,,13180.0,739085916.6666666
8200,8200,"RINGER HUT CO.,LTD.",Retail Trade,807,1.08,65.43417276196399,19.474923076923076,3,0,3,B,C,Transformation Core,,,2085.0,264019746.66666663
9075,9075,"FUKUYAMA TRANSPORTING CO.,LTD.",Land Transportation,808,0.8300000000000001,48.35141532717097,13.355653846153848,0,0,0,C,C,Bridge / Diversifier,,,6570.0,682964866.6666666
6368,6368,ORGANO CORPORATION,Machinery,809,1.08,66.87587945172649,74.27309615384615,3,3,3,B,B,Dual Moat,Emerging Core,semiconductor,15750.0,4163357991.6666665
6482,6482,Yushin Company,Machinery,810,1.08,29.799424999412672,16.76057692307692,2,1,2,C,D,Bridge / Diversifier,,,661.0,55788075.0
2612,2612,KADOYA SESAME MILLS INCORPORATED,Foods,811,1.08,46.833416029069,0.0,2,0,2,D,D,Rejected,,,1456.0,28797646.64347331
7508,7508,G-7 HOLDINGS Inc.,Retail Trade,812,1.08,58.88243654023767,18.563211538461537,2,0,2,C,C,Bridge / Diversifier,,,1349.0,104220275.0
7504,7504,KOHSOKU CORPORATION,Wholesale Trade,813,0.8800000000000001,36.615317129386035,14.90378846153846,3,0,3,C,C,Bridge / Diversifier,,,2795.0,164747950.0
3023,3023,Rasa Corporation,Wholesale Trade,814,1.03,57.24625542943029,11.459576923076924,2,0,2,C,C,Bridge / Diversifier,,,1712.0,97829025.0
4229,4229,"Gun Ei Chemical Industry Co.,Ltd.",Chemicals,815,1.03,57.616881267454346,10.192288461538464,3,1,3,C,D,Bridge / Diversifier,,,4665.0,180565791.66666663
3712,3712,"Information Planning CO.,LTD.",Information & Communication,816,0.8800000000000001,50.74113439049062,0.0,0,1,1,D,D,Rejected,,,948.0,15090305.0
6652,6652,IDEC CORPORATION,Electric Appliances,817,0.8800000000000001,48.410525836929224,19.72034615384615,1,1,1,C,D,Bridge / Diversifier,,,3295.0,386740616.6666667
6125,6125,"OKAMOTO MACHINE TOOL WORKS,LTD.",Machinery,818,0.8300000000000001,13.715664796281304,16.38603846153846,1,1,1,C,D,Bridge / Diversifier,,,5340.0,237973250.0
5940,5940,"FUJISASH CO.,LTD.",Metal Products,819,0.8800000000000001,41.354406950902174,13.651576923076922,3,0,3,C,C,Bridge / Diversifier,,,701.0,39471633.333333336
2204,2204,"NAKAMURAYA CO.,LTD.",Foods,820,1.08,75.03105691956995,16.404038461538462,3,0,3,B,C,Transformation Core,,,3055.0,44950083.333333336
5384,5384,FUJIMI INCORPORATED,Glass and Ceramics Products,821,0.8800000000000001,48.126366097356566,17.773269230769227,0,0,0,C,C,Bridge / Diversifier,,,4115.0,1271243343.3333333
1887,1887,JDC CORPORATION,Construction,822,0.7300000000000001,41.68288578544688,5.2285,2,1,2,C,D,Bridge / Diversifier,,,532.0,253472253.33333337
6240,6240,YAMASHIN-FILTER CORP.,Machinery,823,0.8800000000000001,62.6965022591032,17.897211538461534,3,1,3,C,D,Bridge / Diversifier,,,551.0,261342851.66666663
4433,4433,"HITO-Communications Holdings,Inc.",Services,824,1.08,64.43101919179344,20.62378846153846,1,1,1,C,D,Bridge / Diversifier,,,830.0,47680553.333333336
3193,3193,"Eternal Hospitality Group Co.,Ltd.",Retail Trade,825,0.8800000000000001,60.6545499080658,20.858634615384616,3,0,3,C,C,Bridge / Diversifier,,,2779.0,181675665.0
4026,4026,"Konoshima Chemical Co.,Ltd.",Glass and Ceramics Products,826,0.8300000000000001,57.62365912148511,12.75623076923077,1,0,1,C,C,Bridge / Diversifier,,,1925.0,214463123.33333337
3836,3836,AVANT GROUP CORPORATION,Information & Communication,827,1.08,67.9849899000279,21.24523076923077,3,1,3,B,D,Transformation Core,,,1103.0,161220958.33333334
6118,6118,"AIDA ENGINEERING,LTD.",Machinery,828,0.8300000000000001,60.6835717505311,12.997846153846153,3,1,3,C,D,Bridge / Diversifier,,,1100.0,206399750.0
7102,7102,"NIPPON SHARYO,LTD.",Transportation Equipment,829,0.8300000000000001,41.59172573054807,11.627076923076922,3,0,3,C,C,Bridge / Diversifier,,,3240.0,153706841.66666666
9869,9869,"KATO SANGYO CO.,LTD.",Wholesale Trade,830,0.8800000000000001,45.733944254277915,13.11496153846154,2,0,2,C,C,Bridge / Diversifier,,,5900.0,265278566.66666663
4971,4971,MEC COMPANY LTD.,Chemicals,831,1.08,45.804113441774795,17.81888461538461,3,1,3,C,D,Bridge / Diversifier,,,11100.0,2863908933.3333335
8159,8159,"TACHIBANA ELETECH CO.,LTD.",Wholesale Trade,832,1.03,64.82262049856351,11.537211538461538,1,0,1,C,C,Bridge / Diversifier,,,3160.0,99631495.0
4664,4664,JAPAN RELIANCE SERVICE CORPORATION,Services,833,0.8300000000000001,36.86795561695159,18.29199999999999,3,1,3,C,D,Bridge / Diversifier,,,908.0,126559708.33333331
9993,9993,"YAMAZAWA CO.,LTD.",Retail Trade,834,0.8800000000000001,73.16736137206004,0.0,3,0,3,D,D,Rejected,,,1156.0,5521326.666666667
6229,6229,OKUMURA ENGINEERING corp.,Machinery,835,1.08,62.51405376244581,14.935865384615385,2,1,2,C,D,Bridge / Diversifier,,,1546.0,49585320.0
5706,5706,"Mitsui Kinzoku Company,Limited",Nonferrous Metals,836,0.8800000000000001,66.02268986252776,13.47121153846154,3,1,3,B,D,Transformation Core,,,53840.0,90496849483.33331
5906,5906,"MK SEIKO CO.,LTD.",Metal Products,837,1.08,60.83889559653056,17.210115384615385,3,0,3,C,C,Bridge / Diversifier,,,783.0,31201090.0
3877,3877,"Chuetsu Pulp & Paper Co.,Ltd.",Pulp and Paper,838,1.08,69.209041414791,10.578499999999998,2,0,2,B,C,Transformation Core,,,1992.0,89059385.0
2157,2157,"KOSHIDAKA HOLDINGS Co.,LTD.",Services,839,0.8800000000000001,60.75155627181293,20.454749999999997,3,1,3,C,D,Bridge / Diversifier,,,930.0,402662761.6666667
2326,2326,Digital Arts Inc.,Information & Communication,840,0.8800000000000001,46.3843850123269,86.63361538461538,2,3,3,C,A,Emerging Core,,cybersecurity,4070.0,822751933.3333334
1762,1762,"TAKAMATSU CONSTRUCTION GROUP CO.,LTD.",Construction,841,0.8800000000000001,40.52090896310171,9.941,1,1,1,C,D,Bridge / Diversifier,,,3450.0,263385241.66666663
9757,9757,Funai Soken Holdings Incorporated,Services,842,0.8800000000000001,54.96554737167121,24.50830769230769,3,1,3,C,D,Bridge / Diversifier,,,1070.0,428013006.6666667
6407,6407,CKD Corporation,Machinery,843,1.08,58.20243268972136,18.05759615384615,1,1,1,C,D,Bridge / Diversifier,,,6720.0,3933943366.6666665
9837,9837,"MORITO CO.,LTD.",Wholesale Trade,844,0.8300000000000001,51.087699673896466,17.30028846153846,3,0,3,C,C,Bridge / Diversifier,,,1754.0,135956835.0
4393,4393,"Bank of Innovation,Inc.",Information & Communication,845,1.08,62.30037177563317,18.944423076923073,1,1,1,C,D,Bridge / Diversifier,,,5040.0,174589733.33333334
6962,6962,DAISHINKU CORP.,Electric Appliances,846,0.8300000000000001,43.03490415568831,14.374057692307694,0,1,1,C,D,Bridge / Diversifier,,,1007.0,365586371.6666667
2884,2884,Yoshimura Food Holdings K.K.,Foods,847,0.8300000000000001,18.330830541943257,11.705384615384617,1,0,1,C,C,Bridge / Diversifier,,,596.0,131427036.66666669
2209,2209,"IMURAYA GROUP CO.,LTD.",Foods,848,1.08,75.13483057387361,17.68101923076923,3,0,3,B,C,Transformation Core,,,2206.0,62597641.666666664
7974,7974,"Nintendo Co.,Ltd.",Other Products,849,0.8800000000000001,25.46720494397418,20.51746153846154,2,0,2,C,C,Bridge / Diversifier,,,7163.0,94607247510.0
6073,6073,ASANTE INCORPORATED,Services,850,1.08,60.99984390738372,25.9131923076923,2,1,2,C,D,Bridge / Diversifier,,,1342.0,55746083.333333336
4661,4661,"ORIENTAL LAND CO.,LTD.",Services,851,0.8800000000000001,59.793589955271,24.89834615384615,3,1,3,C,D,Bridge / Diversifier,,,2248.0,14070255415.833334
6137,6137,"KOIKE SANSO KOGYO CO.,LTD.",Machinery,852,1.03,64.74463515431884,16.041076923076922,3,1,3,C,D,Bridge / Diversifier,,,1627.0,65208191.666666664
1835,1835,"TOTETSU KOGYO CO.,LTD.",Construction,853,0.8800000000000001,37.5588180609066,7.849769230769233,3,1,3,C,D,Bridge / Diversifier,,,4070.0,457907033.3333333
9441,9441,"Bell-Park Co.,Ltd.",Information & Communication,854,1.08,66.77459561856892,19.486288461538457,3,1,3,B,D,Transformation Core,,,2750.0,40432941.666666664
7460,7460,"YAGI & CO.,LTD.",Wholesale Trade,855,1.03,67.79620106145546,15.073557692307691,3,0,3,B,C,Transformation Core,,,4435.0,70254616.66666667
7630,7630,"ICHIBANYA CO.,LTD.",Retail Trade,856,1.08,58.44973040805821,20.167634615384618,2,0,2,C,C,Bridge / Diversifier,,,867.0,354370326.6666667
7932,7932,"Nippi,Incorporated",Other Products,857,0.8300000000000001,63.31589376875375,12.210942307692306,3,0,3,C,C,Bridge / Diversifier,,,11560.0,125096716.66666669
9900,9900,Sagami Holdings Corporation,Retail Trade,858,1.08,64.8247539018499,19.45996153846154,3,0,3,C,C,Bridge / Diversifier,,,1569.0,194786358.33333337
7033,7033,"Management Solutions Co.,Ltd.",Services,859,0.8800000000000001,56.41694836478363,26.260653846153836,2,1,2,C,D,Bridge / Diversifier,,,1377.0,135307911.66666666
2908,2908,"FUJICCO CO.,LTD.",Foods,860,1.08,61.20661249244367,14.223403846153849,1,0,1,C,C,Bridge / Diversifier,,,1472.0,102892838.33333331
3036,3036,ALCONIX CORPORATION,Wholesale Trade,861,0.8800000000000001,50.47532256343902,12.316057692307693,1,0,1,C,C,Bridge / Diversifier,,,2424.0,403372276.6666667
1820,1820,"Nishimatsu Construction Co.,Ltd.",Construction,862,0.8800000000000001,46.48519110477262,7.854326923076922,3,1,3,C,D,Bridge / Diversifier,,,5334.0,775371245.0
7713,7713,"SIGMA KOKI CO.,LTD.",Precision Instruments,863,0.8300000000000001,42.54307825059952,14.06653846153846,2,0,2,C,C,Bridge / Diversifier,,,2324.0,171083445.0
6496,6496,"NAKAKITA SEISAKUSHO CO.,LTD.",Machinery,864,0.8300000000000001,15.522556018450295,9.535076923076922,2,1,2,C,D,Bridge / Diversifier,,,4910.0,167694683.33333334
4619,4619,"Nihon Tokushu Toryo Co.,Ltd.",Chemicals,865,0.65,47.58635440802582,12.847730769230768,3,1,3,C,D,Bridge / Diversifier,,,2325.0,119799161.66666669
4812,4812,DENTSU SOKEN INC.,Information & Communication,866,0.8800000000000001,43.020190034611986,21.630884615384616,1,1,1,C,D,Bridge / Diversifier,,,2186.0,848790408.3333334
2286,2286,"Hayashikane Sangyo Co.,Ltd.",Foods,867,1.08,64.95539462032261,9.69301923076923,3,0,3,C,C,Bridge / Diversifier,,,867.0,47552393.333333336
3692,3692,"FFRI Security,Inc.",Information & Communication,868,0.8800000000000001,46.47208306382135,71.20813461538462,3,2,2,C,B,Emerging Core,,cybersecurity,5850.0,1082947733.3333333
6994,6994,SHIZUKI ELECTRIC COMPANY INC.,Electric Appliances,869,0.8300000000000001,53.72499610781537,14.015307692307694,3,1,3,C,D,Bridge / Diversifier,,,1296.0,528394041.6666667
6027,6027,"Bengo4.com,Inc.",Services,870,1.08,56.30292009225454,25.44978846153846,1,1,1,C,D,Bridge / Diversifier,,,2384.0,342735466.6666667
3091,3091,"BRONCO BILLY Co.,LTD.",Retail Trade,871,1.08,66.23909105593346,19.69130769230769,3,0,3,B,C,Transformation Core,,,4185.0,215942383.33333337
1941,1941,CHUDENKO CORPORATION,Construction,872,0.8800000000000001,65.06720636524736,9.789365384615383,3,1,3,B,D,Transformation Core,,,4845.0,385413541.6666667
6247,6247,"HISAKA WORKS,LTD.",Machinery,873,0.75,52.39416989208646,12.38203846153846,3,1,3,C,D,Bridge / Diversifier,,,1417.0,119858228.33333331
6627,6627,"Tera Probe,Inc.",Electric Appliances,874,0.8300000000000001,50.302723291835775,13.17153846153846,2,1,2,C,D,Bridge / Diversifier,,,11040.0,1317274283.3333333
8237,8237,"MATSUYA CO.,LTD.",Retail Trade,875,0.8300000000000001,45.8916193495061,17.797576923076925,2,0,2,C,C,Bridge / Diversifier,,,1405.0,618746896.6666666
2674,2674,"HARD OFF CORPORATION Co.,Ltd.",Retail Trade,876,1.08,51.47119539603229,20.106653846153847,3,0,3,C,C,Bridge / Diversifier,,,2377.0,111042623.33333331
