code,curated_evidence_flag,systematic_screening_flag,emerging_disclosure_level,emerging_evidence_source,emerging_evidence_snippet,emerging_evidence_category,emerging_keyword_hits,emerging_quantitative_evidence_flag,emerging_product_customer_evidence_flag,emerging_keyword_only_flag,theme_hype_penalty_reason
7033,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,quality_assurance,"{""quality_assurance"": [""service""]}",False,False,True,keyword-only systematic hit
2908,False,False,0,,no verified company disclosure,,{},False,False,False,none
3036,False,False,0,,no verified company disclosure,,{},False,False,False,none
1820,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,power_grid,"{""power_grid"": [""infrastructure""]}",False,False,True,keyword-only systematic hit
7713,False,False,0,,no verified company disclosure,,{},False,False,False,none
6496,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,factory_automation,"{""factory_automation"": [""automation"", ""inspection""]}",False,False,True,keyword-only systematic hit
4619,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: semiconductor,semiconductor,"{""semiconductor"": [""materials""]}",False,False,True,keyword-only systematic hit
4812,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,business_data,"{""business_data"": [""business data"", ""software""]}",False,False,True,keyword-only systematic hit
2286,False,False,0,,no verified company disclosure,,{},False,False,False,none
3692,True,True,2,https://www.ffri.jp/en/en_products_top,FFRI discloses endpoint security managed services and automated malware-analysis products based on domestic core security R&D.,cybersecurity,"{""cybersecurity"": [""cybersecurity""]}",False,True,False,none
6994,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,factory_automation,"{""factory_automation"": [""sensor"", ""control""]}",False,False,True,keyword-only systematic hit
6027,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,quality_assurance,"{""quality_assurance"": [""service""]}",False,False,True,keyword-only systematic hit
3091,False,False,0,,no verified company disclosure,,{},False,False,False,none
1941,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,power_grid,"{""power_grid"": [""infrastructure""]}",False,False,True,keyword-only systematic hit
6247,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,factory_automation,"{""factory_automation"": [""automation"", ""inspection""]}",False,False,True,keyword-only systematic hit
6627,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,factory_automation,"{""factory_automation"": [""sensor"", ""control""]}",False,False,True,keyword-only systematic hit
8237,False,False,0,,no verified company disclosure,,{},False,False,False,none
2674,False,False,0,,no verified company disclosure,,{},False,False,False,none
4975,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: semiconductor,semiconductor,"{""semiconductor"": [""materials""]}",False,False,True,keyword-only systematic hit
6998,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,factory_automation,"{""factory_automation"": [""sensor"", ""control""]}",False,False,True,keyword-only systematic hit
4732,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,quality_assurance,"{""quality_assurance"": [""service""]}",False,False,True,keyword-only systematic hit
6466,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,factory_automation,"{""factory_automation"": [""automation"", ""inspection""]}",False,False,True,keyword-only systematic hit
6149,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,factory_automation,"{""factory_automation"": [""automation"", ""inspection""]}",False,False,True,keyword-only systematic hit
7970,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: semiconductor,semiconductor,"{""semiconductor"": [""materials""]}",False,False,True,keyword-only systematic hit
6617,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,factory_automation,"{""factory_automation"": [""sensor"", ""control""]}",False,False,True,keyword-only systematic hit
9303,False,False,0,,no verified company disclosure,,{},False,False,False,none
2317,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,business_data,"{""business_data"": [""business data"", ""software""]}",False,False,True,keyword-only systematic hit
4956,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: semiconductor,semiconductor,"{""semiconductor"": [""materials""]}",False,False,True,keyword-only systematic hit
1786,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,power_grid,"{""power_grid"": [""infrastructure""]}",False,False,True,keyword-only systematic hit
9305,False,False,0,,no verified company disclosure,,{},False,False,False,none
9537,False,False,0,,no verified company disclosure,,{},False,False,False,none
2819,False,False,0,,no verified company disclosure,,{},False,False,False,none
6333,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,factory_automation,"{""factory_automation"": [""automation"", ""inspection""]}",False,False,True,keyword-only systematic hit
6855,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: semiconductor,semiconductor,"{""semiconductor"": [""materials""]}",False,False,True,keyword-only systematic hit
6966,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,factory_automation,"{""factory_automation"": [""sensor"", ""control""]}",False,False,True,keyword-only systematic hit
8802,False,False,0,,no verified company disclosure,,{},False,False,False,none
9692,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,business_data,"{""business_data"": [""business data"", ""software""]}",False,False,True,keyword-only systematic hit
1720,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,power_grid,"{""power_grid"": [""infrastructure""]}",False,False,True,keyword-only systematic hit
6165,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,factory_automation,"{""factory_automation"": [""automation"", ""inspection""]}",False,False,True,keyword-only systematic hit
9166,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,quality_assurance,"{""quality_assurance"": [""service""]}",False,False,True,keyword-only systematic hit
9890,False,False,0,,no verified company disclosure,,{},False,False,False,none
7717,False,False,0,,no verified company disclosure,,{},False,False,False,none
4392,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,business_data,"{""business_data"": [""business data"", ""software""]}",False,False,True,keyword-only systematic hit
9880,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,factory_automation,"{""factory_automation"": [""sensor"", ""control""]}",False,False,True,keyword-only systematic hit
3156,False,False,0,,no verified company disclosure,,{},False,False,False,none
6820,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,factory_automation,"{""factory_automation"": [""sensor"", ""control""]}",False,False,True,keyword-only systematic hit
6677,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,factory_automation,"{""factory_automation"": [""sensor"", ""control""]}",False,False,True,keyword-only systematic hit
4384,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,business_data,"{""business_data"": [""business data"", ""software""]}",False,False,True,keyword-only systematic hit
6742,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,factory_automation,"{""factory_automation"": [""sensor"", ""control""]}",False,False,True,keyword-only systematic hit
7727,False,False,0,,no verified company disclosure,,{},False,False,False,none
4816,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,business_data,"{""business_data"": [""business data"", ""software""]}",False,False,True,keyword-only systematic hit
8285,False,False,0,,no verified company disclosure,,{},False,False,False,none
1443,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,power_grid,"{""power_grid"": [""infrastructure""]}",False,False,True,keyword-only systematic hit
6061,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,quality_assurance,"{""quality_assurance"": [""service""]}",False,False,True,keyword-only systematic hit
6055,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,quality_assurance,"{""quality_assurance"": [""service""]}",False,False,True,keyword-only systematic hit
5802,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: optical_communication,optical_communication,"{""optical_communication"": [""cable"", ""optical""]}",False,False,True,keyword-only systematic hit
3553,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: semiconductor,semiconductor,"{""semiconductor"": [""materials""]}",False,False,True,keyword-only systematic hit
8860,False,False,0,,no verified company disclosure,,{},False,False,False,none
9338,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,quality_assurance,"{""quality_assurance"": [""service""]}",False,False,True,keyword-only systematic hit
9740,False,True,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,quality_assurance,"{""quality_assurance"": [""service""]}",False,False,True,keyword-only systematic hit
